text,label,language,category,metadata,source
अरे यार मी मी मी मी मी मी मी मी मी मी मी मी काय बोलू तेच कळत नाही आहे आज.,0,mr,repeated_word_noise,"{""sender"": ""309084"", ""language"": ""mr""}",synthetic_ham
"8621 आपका IndusInd लेनदेन का OTP है। ₹10,000 के लिए। 5 मिनट के लिए वैध। किसी से शेयर न करें।",0,hi,legitimate_bank_otp,"{""sender"": ""555561"", ""language"": ""hi""}",synthetic_ham
"मी देर आहे, तर तुम्हाला उद्या रात्री कॉल करा, मी आणि तू मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी.",0,mr,repeated_word_noise,"{""sender"": ""AD-INDUSI"", ""language"": ""mr""}",synthetic_ham
"Sirf 5 minute mein ₹10,000 loan approved! Download: cutt.ly/2wR4kLm/loan-app.apk",1,hi_latn,loan_app,"{""sender"": ""noreply@hdfc-secure-login.icu"", ""language"": ""hi_latn""}",synthetic_spam
आपका Amazon ऑर्डर #ORD-32432016 शिप हो गया है। ट्रैक करें: phonepe.com,0,hi,legitimate_delivery,"{""sender"": ""347059"", ""language"": ""hi""}",synthetic_ham
Amazon: Your package is out for delivery today. Enjoy your purchase!,0,en,legitimate_delivery,"{""sender"": ""993689"", ""language"": ""en""}",synthetic_ham
आपका Flipkart ऑर्डर #ORD-78810013 शिप हो गया है। ट्रैक करें: play.google.com,0,hi,legitimate_delivery,"{""sender"": ""AD-YESBAN"", ""language"": ""hi""}",synthetic_ham
இன்று இரவு பார்ட்டிக்கு வருகிறாயா? சொல்!,0,ta,personal_messages,"{""sender"": ""543828"", ""language"": ""ta""}",synthetic_ham
"Sirf 5 minute mein ₹2,500 loan approved! Download: rb.gy/x7n3p/loan-app.apk",1,hi_latn,loan_app,"{""sender"": ""+915664810402"", ""language"": ""hi_latn""}",synthetic_spam
UIDAI Alert: Your Aadhaar card needs immediate update. Complete here: is.gd/k8mPq2,1,en,govt_impersonation,"{""sender"": ""864403"", ""language"": ""en""}",synthetic_spam
Unauthorized login detected on your IndusInd account. Secure it now: shorturl.at/acEG7,1,en,shortened_url_urgency,"{""sender"": ""+861793028198"", ""language"": ""en""}",synthetic_spam
"⚠️ आपके IndusInd खाते से ₹50,000 डेबिट हुए हैं। अगर आपने नहीं किया तो तुरंत रिपोर्ट करें: cutt.ly/2wR4kLm",1,hi,shortened_url_urgency,"{""sender"": ""+913540008640"", ""language"": ""hi""}",synthetic_spam
NOTICE: Your Jio SIM will be deactivated in 24hrs due to pending KYC. Verify: tinyurl.com/yvb89kw,1,en,shortened_url_urgency,"{""sender"": ""+911957711728"", ""language"": ""en""}",synthetic_spam
তুমি কি আজ রাতে পার্টিতে আসছো? জানাও!,0,bn,personal_messages,"{""sender"": ""467619"", ""language"": ""bn""}",synthetic_ham
"Dear Customer, unusual activity detected on your Axis account. Please act within 24 hours or your account will be suspended. Contact our helpline and our representative will assist with verification.",1,en,callback_only_fraud,"{""sender"": ""noreply@paytm-cashback-claim.cc"", ""language"": ""en""}",synthetic_spam
Bhai Kiran ki shaadi hai. Invitation card dekh: shorturl.at/acEG7/wedding.apk,1,hi_latn,wedding_invitation,"{""sender"": ""934911"", ""language"": ""hi_latn""}",synthetic_spam
"🎉 তাৎক্ষণিক ব্যক্তিগত ঋণ ₹2,500 পর্যন্ত! কোনও নথি লাগবে না। অ্যাপ ডাউনলোড: bit.ly/3xK2mN",1,bn,loan_app,"{""sender"": ""VM-BOB"", ""language"": ""bn""}",synthetic_spam
"সন্ধ্যায় বাজারে যাচ্ছি, তোমার জন্য কিছু আনবো কি?",0,mixed_script,mixed_language_conversational,"{""sender"": ""644820"", ""language"": ""mixed_script""}",synthetic_ham
"आपका Airtel बिल ₹50,000 बकाया है। सेवा बंद होने से पहले भुगतान करें: rb.gy/x7n3p",1,hi,utility_scam,"{""sender"": ""649021"", ""language"": ""hi""}",synthetic_spam
no no no no no no no no no no no no wait I meant something else,0,en,repeated_word_noise,"{""sender"": ""AD-BOB"", ""language"": ""en""}",synthetic_ham
"आपका Airtel बिल ₹5,000 बकाया है। सेवा बंद होने से पहले भुगतान करें: bit.ly/3xK2mN",1,hi,utility_scam,"{""sender"": ""062330"", ""language"": ""hi""}",synthetic_spam
"🎉 অভিনন্দন! আপনি BOB লাকি ড্র-তে ₹1,00,000 জিতেছেন! দাবি করুন: shorturl.at/acEG7",1,bn,financial_reward,"{""sender"": ""VM-PNB"", ""language"": ""bn""}",synthetic_spam
आपकी डिलीवरी विफल हो गई। पुनर्निर्धारित करें: bit.ly/3xK2mN,1,hi,delivery_notification,"{""sender"": ""+636360433175"", ""language"": ""hi""}",synthetic_spam
"मी देर आहे, तर तुम्हाला उद्या रात्री कॉल करा, मी आणि तू मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी.",0,mr,repeated_word_noise,"{""sender"": ""820969"", ""language"": ""mr""}",synthetic_ham
Gas connection disconnection notice. Outstanding: ₹500. Pay immediately: bit.ly/3xK2mN,1,en,utility_scam,"{""sender"": ""+910088616848"", ""language"": ""en""}",synthetic_spam
Bhai Suresh ki shaadi hai. Invitation card dekh: tinyurl.com/yvb89kw/wedding.apk,1,hi_latn,wedding_invitation,"{""sender"": ""+865393818839"", ""language"": ""hi_latn""}",synthetic_spam
இன்று இரவு பார்ட்டிக்கு வருகிறாயா? சொல்!,0,ta,personal_messages,"{""sender"": ""+917939602764"", ""language"": ""ta""}",synthetic_ham
URGENT: Your IndusInd mobile banking app needs critical security update. Download now: https://phonepe-cashback.store/app.apk,1,en,direct_apk,"{""sender"": ""+916187732107"", ""language"": ""en""}",synthetic_spam
"Alert! Tera BOB account se ₹1,000 debit hua hai. Agar tune nahi kiya to report kar: is.gd/k8mPq2",1,hi_latn,shortened_url_urgency,"{""sender"": ""VM-HDFC"", ""language"": ""hi_latn""}",synthetic_spam
"आपका Google Pay कैशबैक ₹2,500 तैयार है! एक्सपायर होने से पहले क्लेम करें: rb.gy/x7n3p",1,hi,financial_reward,"{""sender"": ""628875"", ""language"": ""hi""}",synthetic_spam
Federal Bank KYC আপডেট বাধ্যতামূলক। এখনই ডাউনলোড করুন: shorturl.at/acEG7/kyc.apk,1,bn,direct_apk,"{""sender"": ""+913098671286"", ""language"": ""bn""}",synthetic_spam
"5 मिनट में ₹2,500 लोन! पहले महीने जीरो ब्याज। अप्लाई करें: bit.ly/3xK2mN",1,hi,loan_app,"{""sender"": ""039032"", ""language"": ""hi""}",synthetic_spam
"मी देर आहे, तर तुम्हाला उद्या रात्री कॉल करा, मी आणि तू मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी मी.",0,mr,repeated_word_noise,"{""sender"": ""+911339954136"", ""language"": ""mr""}",synthetic_ham
"Canara से विशेष इनाम ₹10,000। अभी क्लेम करें: cutt.ly/2wR4kLm",1,hi,financial_reward,"{""sender"": ""089653"", ""language"": ""hi""}",synthetic_spam
"Hello Pooja, your Flipkart order with tracking code OD-28671854 is out for delivery today. Track: amzn.to/3xPq7Lk",0,en,legitimate_delivery,"{""sender"": ""AD-YESBAN"", ""language"": ""en""}",synthetic_ham
"Sorry, wrong number 😊 But you seem really nice. Want to be friends? Check my profile: bit.ly/3xK2mN",1,en,affinity_scam,"{""sender"": ""+2340355108091"", ""language"": ""en""}",synthetic_spam
Your Jio SIM will be blocked. Download KYC verification app: https://gpay-reward.buzz/kyc.apk,1,en,direct_apk,"{""sender"": ""VM-IDBI"", ""language"": ""en""}",synthetic_spam
शादी का कार्ड खोलें: shorturl.at/acEG7/wedding.apk आप जरूर आइएगा 🙏,1,hi,wedding_invitation,"{""sender"": ""VM-ICICI"", ""language"": ""hi""}",synthetic_spam
⚠️ HDFC सूचना: आपके खाते की सुरक्षा के लिए नया ऐप डाउनलोड करें: https://icici-verify.xyz/app.apk,1,hi,direct_apk,"{""sender"": ""254509"", ""language"": ""hi""}",synthetic_spam
Yes Bank ka naya security app download karo turant: https://icici-verify.xyz/secure.apk warna account block,1,hi_latn,direct_apk,"{""sender"": ""512269"", ""language"": ""hi_latn""}",synthetic_spam
"Tax refund of ₹1,00,000 approved for your account. Process here: tinyurl.com/yvb89kw",1,en,financial_reward,"{""sender"": ""noreply@gpay-reward.buzz"", ""language"": ""en""}",synthetic_spam
"आपके Kotak खाते XX4523 में ₹1,000 क्रेडिट हुए हैं। उपलब्ध शेष: ₹1,000।",0,hi,legitimate_bank_otp,"{""sender"": ""AD-SBI"", ""language"": ""hi""}",synthetic_ham
"ਪਿਆਰੇ ਗਾਹਕ,
Congratulations! You are eligible for a pre-approved offer of ₹1,00,000 from Federal Bank.
ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਪੇਸ਼ਕਸ਼ ਖਤਮ ਹੋ ਜਾਵੇਗੀ। ਸਾਡੇ ਨੁਮਾਇੰਦੇ ਨੂੰ ਕਾਲ ਕਰੋ।",1,mixed_script,callback_only_fraud,"{""sender"": ""+915815871021"", ""language"": ""mixed_script""}",synthetic_spam
"दादाजी, मेरा एक्सीडेंट हो गया है। तुरंत ₹2,500 भेजो: bit.ly/3xK2mN",1,hi,affinity_scam,"{""sender"": ""+446075977479"", ""language"": ""hi""}",synthetic_spam
आपका Myntra ऑर्डर #ORD-73018933 शिप हो गया है। ट्रैक करें: icicibank.com,0,hi,legitimate_delivery,"{""sender"": ""928747"", ""language"": ""hi""}",synthetic_ham
Meesho Sale! Up to 70% off on electronics. Shop now on the Meesho app. T&C apply. Reply STOP to opt out.,0,en,legitimate_promo,"{""sender"": ""+911339331850"", ""language"": ""en""}",synthetic_ham
"Bhai tera HDFC account suspend ho jayega, jaldi ye app install kar: tinyurl.com/yvb89kw/app.apk",1,hi_latn,direct_apk,"{""sender"": ""VM-IDBI"", ""language"": ""hi_latn""}",synthetic_spam
"Transaction alert: ₹50,000 debited from A/C XX7891 at Amazon. Avl Bal: ₹50,000. Not you? Call 1800XXXXXXX",0,en,legitimate_bank_otp,"{""sender"": ""+915162880887"", ""language"": ""en""}",synthetic_ham
आपके Union Bank खाते XX4523 में ₹500 क्रेडिट हुए हैं। उपलब्ध शेष: ₹500।,0,hi,legitimate_bank_otp,"{""sender"": ""AD-FEDERA"", ""language"": ""hi""}",synthetic_ham
"🎉 Instant Personal Loan up to ₹10,000! No documents needed. Download app: shorturl.at/acEG7",1,en,loan_app,"{""sender"": ""+633160239402"", ""language"": ""en""}",synthetic_spam
"ভাই, আজ রাতে dinner কোথায় করবো? তুমি বলো।",0,mixed_script,mixed_language_conversational,"{""sender"": ""AD-UNIONB"", ""language"": ""mixed_script""}",synthetic_ham
Courier partner unable to deliver. Confirm your address: is.gd/k8mPq2 or order will be returned.,1,en,delivery_notification,"{""sender"": ""036860"", ""language"": ""en""}",synthetic_spam
⚠️ Yes Bank హెచ్చరిక: కొత్త భద్రత యాప్ డౌన్‌లోడ్ చేయండి: https://pan-verification.live/app.apk,1,te,direct_apk,"{""sender"": ""noreply@hdfc-secure-login.icu"", ""language"": ""te""}",synthetic_spam
"ਪਿਆਰੇ ਗਾਹਕ,
Congratulations! You are eligible for a pre-approved offer of ₹1,000 from ICICI.
ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਪੇਸ਼ਕਸ਼ ਖਤਮ ਹੋ ਜਾਵੇਗੀ। ਸਾਡੇ ਨੁਮਾਇੰਦੇ ਨੂੰ ਕਾਲ ਕਰੋ।",1,mixed_script,callback_only_fraud,"{""sender"": ""+914247255180"", ""language"": ""mixed_script""}",synthetic_spam
"⚡ सूचना: बिजली कनेक्शन आज काटा जाएगा। बकाया: ₹1,000। अभी भुगतान करें: bit.ly/3xK2mN",1,hi,utility_scam,"{""sender"": ""noreply@irctc-booking.club"", ""language"": ""hi""}",synthetic_spam
