id,text,label,subtype,category,language,delivery_mode,brand_used,sender_id,source
2806,"ਪ੍ਰਸਿੱਧ ਦੋਸਤ, ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ ਮਦਦ ਕਰਨ ਲਈ.",not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2807,"Dear Sir/Madam, Your electricity bill of Rs 1500 with State Electricity Board is pending. Kindly respond right now to avoid penalty, otherwise your service will be suspended permanently. Please check the attached file for full details and open it to proceed.
[Forwarded] Electricity_Pay.apk  14 MB . APK",spam,apk_fraud,electricity,en,attached_file_no_link,State Electricity Board,AD-NETFLX,synthetic_v2
2808,मैं कुछ भी.,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2809,"Hello Vikram, your FEDEX package with tracking code GB-4407-A63 is waiting for you to set delivery preferences: bit.ly/3xK9pL",spam,link_fraud,fake_delivery_link,en,link_only,,+91 8800XXXX12,synthetic_v2
2810,"Dear Sir/Madam, Your WhatsApp account will be suspended due to unusual login activity. Please act right now to avoid penalty or your service will be suspended permanently. Click and open the pdf file below and check your details.
[Forwarded] WhatsApp_Verify.apk  14 MB . APK",spam,apk_fraud,security_verify,en,pdf_then_apk,WhatsApp,VK-UPIRWD,synthetic_v2
2811,खैर मैं कल रात के साथ धोने के रूप में नहीं उपलब्ध था...... तो वे मुझे के बजाय निकी प्लैट से पूछना था!,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2812,"Hello Sunita, your FEDEX package with tracking code GB-2152-H91 is waiting for you to set delivery preferences: bedy13.com/update",spam,link_fraud,fake_delivery_link,en,link_only,,VK-UPIRWD,synthetic_v2
2813,"Dear Customer, Disney+ Hotstar: Your membership has expired. Kindly respond immediately, otherwise your account will be blocked. Click and open the pdf file below and check your details.
[Forwarded] Hotstar_Renew.apk  14 MB . APK",spam,apk_fraud,ott_subscription,en,pdf_then_apk,Disney+ Hotstar,VM-WHATSP,synthetic_v2
2814,Your OTP for a transaction of INR 500 is 5638. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-INDPST,synthetic_v2
2815,"Dear Customer, AAPKA HDFC Bank KYC expire ho gaya hai aur dobara verify karna zaroori hai. Kripya jaldi se jaldi action le, warna aapka account block ho jayega. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] HDFC_KYCUpdate.apk 14 MB . APK",spam,apk_fraud,bank_kyc,hg,pdf_then_apk,HDFC Bank,AD-ICICIB,synthetic_v2
2816,لول جيد لا تفعل ذلك من دون لي، يمكننا أن يكون هناك مبيعات كبيرة معا.,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2817,جی ہاں، آپ کھیل کے بارے میں کیا سوچتے ہیں؟,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2818,In the end she might still vomit but its okay. Not everything will come out.,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2819,मी एकच आहे जो प्रोफाइल स्टाल्क नाही?,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2820,Your OTP for a transaction of INR 50000 is 9343. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,INFO-GOVT,synthetic_v2
2821,Your OTP for a transaction of INR 200 is 4643. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,AD-NETFLX,synthetic_v2
2822,"Namaste Customer, Aapka State Electricity Board bijli bill Rs 750 pending hai. jaldi se jaldi jawab de, nahi to aapka account block ho jayega. Aapse contact karne ki koshish ki thi. Niche diye number par call kare, hamara representative aapko verification process me guide karega.",spam,apk_fraud,electricity,hg,vishing_callback,State Electricity Board,+91 7700XXXX45,synthetic_v2
2823,"ਇਸ ਨੂੰ ਬਹੁਤ ਸੁੰਦਰ ਹੈ, ਤੁਹਾਨੂੰ campus ਵਿੱਚ?",not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2824,"Your India Post parcel with tracking code GB-7651-F46 could not be delivered due to incomplete address. Kindly respond before midnight, otherwise ur service will be suspended permanently. Click the link below and install the app to proceed. indiapost-track.info IndiaPost_Track.apk",spam,apk_fraud,courier,en,link_apk,India Post,+91 7700XXXX45,synthetic_v2
2825,"Dear Customer, Asamanya login activity ki wajah se aapka WhatsApp account suspend ho sakta hai. jaldi se jaldi jawab de, nahi to legal action hoga. Aapke recent request ke baare me ek zaroori update hai. Niche diya document kholkar process complete kare.
[Forwarded] WhatsApp_Verify.apk",spam,apk_fraud,security_verify,hg,no_explicit_app_word,WhatsApp,JD-ITAXRF,synthetic_v2
2826,أو مجرد القيام بذلك 6 مرات,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2827,Your OTP for a transaction of INR 25000 is 7429. Do not share this OTP with anyone including bank officials.,spam,link_fraud,otp_phish,en,link_only,,VK-RTOGOV,synthetic_v2
2828,"Dear Customer, Asamanya login activity ki wajah se aapka WhatsApp account suspend ho sakta hai. Kripya turant action le, warna connection cut ho jayega. Niche diye link se app install kare.
whatsapp-verify-acc.xyz
WhatsApp_Verify.apk",spam,apk_fraud,security_verify,hg,link_apk,WhatsApp,VK-RTOGOV,synthetic_v2
2829,"Dear User, Your PNB KYC has expired and needs re-verification. Please act immediately or your service will be suspended permanently. Please check the attached file for full details and open it to proceed.
[Forwarded] PNB_eKYC.apk  14 MB . APK",spam,apk_fraud,bank_kyc,en,attached_file_no_link,PNB,VK-INDPST,synthetic_v2
2830,"Dear User, Your electricity bill of Rs 500 with State Electricity Board is pending. Please act immediately or you will lose this offer. Please check the attached file for full details and open it to proceed.
[Forwarded] Electricity_Pay.apk  14 MB . APK",spam,apk_fraud,electricity,en,attached_file_no_link,State Electricity Board,INFO-GOVT,synthetic_v2
2831,HCL chennai वॉयस प्रोसेससाठी FRESHERS गरज आहे.अच्छे इंग्रजी गरज आहे.अधिक वेतन &lt;#&gt; .Call Ms.Suman &lt;#&gt; for Telephonic interview -via Indyarocks.com,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2832,Well. Balls. Time to make calls,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2833,"Your WhatsApp account will be suspended due to unusual login activity.
தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும் , இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும்.
தயவுசெய்து இணைக்கப்பட்ட கோப்பைப் பார்த்து தொடர அதைத் திறக்கவும்.
[அனுப்பப்பட்டது] WhatsApp_Verify.apk  14 MB . APK",spam,apk_fraud,security_verify,ta,attached_file_no_link,WhatsApp,VM-WHATSP,synthetic_v2
2834,"Dear Vehicle Owner, You have received a cashback of Rs 1000 from Paytm Cashback. Please act within 24 hours or legal action will be taken against you. Please check the attached file for full details and open it to proceed.
[Forwarded] Paytm_Cashback.apk  14 MB . APK",spam,apk_fraud,upi_cashback,en,attached_file_no_link,Paytm Cashback,AD-ICICIB,synthetic_v2
2835,"आदरणीय ग्राहक,
असामान्य लॉगिन गतिविधि के कारण आपका Google Account खाता निलंबित किया जा सकता है।
कृपया तुरंत कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा।
नीचे दिए गए लिंक से ऐप इंस्टॉल करें।
google-secure-login.tk
Google_Secure.apk",spam,apk_fraud,security_verify,hi,link_apk,Google Account,VK-RTOGOV,synthetic_v2
2836,"प्रिय ग्राहक,
आपके Paytm Payments Bank खाते से रु 50000 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें।
कृपया आज ही कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा।
नीचे दिए गए लिंक से ऐप इंस्टॉल करें।
paytm-secure-acc.xyz
Paytm_Secure.apk",spam,apk_fraud,bank_alert,hi,link_apk,Paytm Payments Bank,+91 7700XXXX45,synthetic_v2
2837,मेरी मां 2 दाँतों के लिए चला गया.,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2838,स्किप्ट? मुझे लगता है कि यह समय (lt;# wgt; pm) खतरनाक नहीं है,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2839,"Hello Vikram, ur FEDEX package with tracking code GB-4173-C93 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam,link_fraud,fake_delivery_link,en,link_only,,VK-INDPST,synthetic_v2
2840,Congratulations! YOU have won a cash prize of Rs 500. Claim now at tinyurl.com/y8mfraud before it expires.,spam,link_fraud,prize_link,en,link_only,,VK-RTOGOV,synthetic_v2
2841,"Fuck babe... ਕਿਰਪਾ ਕਰਕੇ ਹੈ? ਕਿਰਪਾ ਕਰਕੇ ਹੈ, ਕਿਰਪਾ ਕਰਕੇ ਹੈ, ਕਿਰਪਾ ਕਰਕੇ ਹੈ?",not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2842,"Hello Rajesh, your FEDEX package with tracking code GB-1523-H99 is waiting for you to set delivery preferences: bedy13.com/update",spam,link_fraud,fake_delivery_link,en,link_only,,VM-WHATSP,synthetic_v2
2843,"Dear Sir/Madam, INR 500 was debited from your RBL Bank account. If this was not done by you, secure your account now. Kindly respond immediately, otherwise you will lose this offer. Click and open the pdf file below and check your details.
[Forwarded] RBL_Protect.apk  14 MB . APK",spam,apk_fraud,bank_alert,en,pdf_then_apk,RBL Bank,VK-UPIRWD,synthetic_v2
2844,"आदरणीय ग्राहक,
तुमचे SBI केवायसी संपले आहे आणि पुन्हा पडताळणी आवश्यक आहे.
कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल.
खालील लिंकवरून अॅप इंस्टॉल करा.
sbi-secure-update.in
SBI_Secure.apk",spam,apk_fraud,bank_kyc,mr,link_apk,SBI,VM-SBIBNK,synthetic_v2
2845,"Priya Grahak, Aapko Paytm Cashback se Rs 500 cashback mila hai. Kripya turant action le, warna connection cut ho jayega. Niche diye link se app install kare.
paytm-cashback-claim.tk
Paytm_Cashback.apk",spam,apk_fraud,upi_cashback,hg,link_apk,Paytm Cashback,+91 8800XXXX12,synthetic_v2
2846,میں دیر ہو جاؤں گا....,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2847,"You have received a cashback of Rs 500 from Paytm Cashback.
براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔
We tried to reach you regarding your pending issue. Call us back on teh number below and our representative will guide you through the verification process.",spam,apk_fraud,upi_cashback,ur,vishing_callback,Paytm Cashback,VK-UPIRWD,synthetic_v2
2848,"ਅੰਤ ਵਿੱਚ, ਇਸ ਨੂੰ நடந்தது...! Aftr decades...! Beer is now cheaper than PETROL! The government expects us to ""DRINK"". . . But don't ""DRIVE """,not_spam,real_ham,conversational,mixed,n/a,,,real_csv
2849,"Namaste Customer , Aapke RBL Bank acount se Rs 5000 debit hua hai. Agar yeh aapne nahi kiya to account secure kare. Kripya 24 ghante ke andar action le, warna legal action hoga. Aapke recent request ke baare me ek zaroori update hai. Niche diya document kholkar process complete kare.
[Forwarded] ",spam,apk_fraud,bank_alert,hg,no_explicit_app_word,RBL Bank,VM-SBIBNK,synthetic_v2
2850,"Dear User, Income Tax Department: You are eligible for a refund of Rs 200. Kindly respond immediately, otherwise your connection will be disconnected. Click the link below and install the app to proceed.
incometax-refund.xyz
TaxRefund_IT.apk",spam,apk_fraud,govt_refund,en,link_apk,Income Tax Department,AX-PWRBIL,synthetic_v2
2851,"Aapko PhonePe Rewards se Rs 5000 cashback mila hai. turant jawab de, nahi to connection cut ho jayega. Niche diye link se app install kare.
phonepe-reward.info
PhonePe_Reward.apk",spam,apk_fraud,upi_cashback,hg,link_apk,PhonePe Rewards,VK-INDPST,synthetic_v2
2852,"ਸਤਿਕਾਰਯੋਗ ਗਾਹਕ, Your ELECTRICITY bill of Rs 750 with State Electricity Board is pending. ਕਿਰਪਾ ਕਰਕੇ 24 ਘੰਟਿਆਂ ਦੇ ਅੰਦਰ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। Scan the QR code attached to this message to complete verification instantly.",spam,apk_fraud,electricity,pa,qr_code,State Electricity Board,+91 8800XXXX12,synthetic_v2
