text,label
"শ্রদ্ধেয় গ্রাহক, আপনার PNB কেওয়াইসি মেয়াদ শেষ হয়ে গেছে এবং পুনরায় যাচাই করা প্রয়োজন। অনুগ্রহ করে আজই ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে। অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন। [ফরওয়ার্ড করা হয়েছে] PNB_eKYC.apk 14 MB . APK",spam
Your Google Account account will be suspended due to unusual login activity. براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔ [فارورڈ شدہ] Google_Secure.apk 14 MB . APK,spam
"Dear Customer, Your electricity bill of Rs 1500 with Power Distribution Co is pending. Kindly respond immediatly, OTHERWISE your account will be blocked. Click the link below and install the app to proceed. powerpay-bill.in PowerPay_App.apk",spam
Income Tax Dept e-Filing: You are eligible for a refund of Rs 1000. براہ کرم 24 گھنٹوں کے اندر اقدام کریں، ورنہ آپ کا کنکشن منقطع کر دیا جائے گا۔ براہ کرم منسلک فائل دیکھیں اور آگے بڑھنے کے لیے اسے کھولیں۔ [فارورڈ شدہ] IT_Refund_Portal.apk 14 MB . APK,spam
"आदरणीय ग्राहक, Your electricity bill of Rs 200 with State Electricity Board is pending. कृपया २४ तासांच्या आत कारवाई करा, अन्यथा तुमचे खाते बंद होईल. खालील लिंकवरून अॅप इंस्टॉल करा. bijli-bill-pay.xyz Electricity_Pay.apk",spam
Badhai ho! Aapne Rs 1000 ka prize jeeta hai.. Abhi claim kare bit.ly/3xK9pL par warna offer khatam ho jayega.,spam
"Hello Amit, your FEDEX package with tracking code GB-1428-C31 is waiting for you to set delivery preferences: cutt.ly/fakeapp",spam
وہ فورموں کے wishlist کے حصے پر ایک تلوار ہیں جہاں ppl پوسٹ nitro درخواستیں. آخری صفحے سے شروع کریں اور نیچے سے جمع کریں.,ham
عزیز صارف، Income Tax Department: You are eligible for a refund of Rs 2000. براہ کرم آج ہی اقدام کریں، ورنہ آپ کا اکاؤنٹ بند ہو جائے گا۔ There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process. [Forwarded] TaxRefund_IT.apk,spam
"Thk shld b can... Ya, i wana go 4 lections... Haha, can go for one whole stretch...",ham
"শ্রদ্ধেয় গ্রাহক, Your electricity bill of Rs 25000 with State Electricity Board is pending. অনুগ্রহ করে ২৪ ঘন্টার মধ্যে ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে। নিচের পিডিএফ ফাইলটি খুলে আপনার বিবরণ পরীক্ষা করুন। [ফরওয়ার্ড করা হয়েছে] Electricity_Pay.apk 14 MB . APK",spam
"அன்புள்ள வாடிக்கையாளர், உங்கள் Bank of Baroda KYC காலாவதியாகிவிட்டது, மீண்டும் சரிபார்ப்பு தேவை. தயவுசெய்து 24 மணி நேரத்திற்குள் நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும். தயவுசெய்து இணைக்கப்பட்ட கோப்பைப் பார்த்து தொடர அதைத் திறக்கவும். [அனுப்பப்பட்டது] BOB_Update.apk 14 MB . APK",spam
أنا لا أعرف جاك شي عن أي شيء أو سأقول / اطلب شيئًا مفيدًا ولكن إذا كنت ترغب في ذلك ، يمكنك أن تظن أنني فعلت فقط وتكتب لي أي شيء في الرد على الافتراضيةhuagauahuagahyuhagga,ham
"Dear User, Income Tax Department: You are eligible for a refund of Rs 500. Kindly respond right now to avoid penalty, otherwise legal action will be taken against you. Click and open the pdf file below and check your details. [Forwarded] TaxRefund_IT.apk 14 MB . APK",spam
"Priya Grahak, Aapka SBI KYC expire ho gaya hai aur dobara verify karna zaroori hai. jaldi se jaldi jawab de, nahi to connection cut ho jayega. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] SBI_Secure.apk 14 MB . APK",spam
"You have received a cashback of Rs 1000 from PhonePe Rewards. कृपया तुरंत कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। phonepe-reward.info PhonePe_Reward.apk",spam
"Dear User , A traffic rules violation has been recorded against your vehicle. Fine amount: Rs 5000. Challan Number: CH87070268. Please act within 24 hours or your connection will be disconnected. There is an important update regarding your recent request. Please open the document below and follow the steps to complete the process. [Forwarded] eChallan_Pay.apk",spam
"শ্রদ্ধেয় গ্রাহক, You have received a cashback of Rs 2000 from UPI Rewards. অনুগ্রহ করে অবিলম্বে ব্যবস্থা নিন, নতুবা আপনার অ্যাকাউন্ট বন্ধ হয়ে যাবে। We tried to reach you regarding your pending issue. Call us back on the number below and our representative will guide you through the verification process.",spam
"Priya Grahak, Aapka India Post parcel tracking GB-4443-D38 address adhura hone ki wajah se deliver nahi ho paya. Kripya 24 ghante ke andar action le, warna aapka account block ho jayega. Niche di gayi pdf file kholkar apni details check kare. [Forwarded] IndiaPost_Track.apk 14 MB . APK",spam
"प्रिय उपयोगकर्ता, You have received a cashback of Rs 750 from UPI Rewards. कृपया तुरंत कार्रवाई करें, अन्यथा आपका कनेक्शन काट दिया जाएगा। नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें। [अग्रेषित] UPI_Cashback.apk 14 MB . APK",spam
"आपके SBI खाते से रु 750 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें। कृपया तुरंत कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। sbi-secure-update.in SBI_Secure.apk",spam
"Good Morning, I am late for 1h.",ham
Your OTP for a transaction of INR 1000 is 3517. Do not share this OTP with anyone including bank officials.,spam
मी तुला उन्हाळ्यात पैसे पाठवतो.,ham
Your OTP for a transaction of INR 1000 is 2418. Do not share this OTP with anyone including bank officials.,spam
"Priya Grahak, Aapka ICICI Bank KYC expire ho gaya hai aur dobara verify karna zaroori hai. jaldi se jaldi jawab de, nahi to legal action hoga. Is message ke sath attach QR code scan kare aur turant verify kare.",spam
"असामान्य लॉगिन गतिविधि के कारण आपका WhatsApp खाता निलंबित किया जा सकता है। कृपया 24 घंटे के भीतर कार्रवाई करें, अन्यथा कानूनी कार्रवाई की जाएगी। नीचे दी गई पीडीएफ फाइल खोलकर अपना विवरण देखें। [अग्रेषित] WhatsApp_Verify.apk 14 MB . APK",spam
