text,label,language,category,metadata,source,stratify_col
Your Amazon order #412507 has been delivered. Rate your experience: https://amazon.in,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Single women in 9640598354 waiting to meet you! Call Orai,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
WINNER! You got ₹ICICI cashback in your 987 Bank account. Claim now: http://bank-reward4471.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Vi: Special offer! 100GB at INR 943/month. Activate now: http://vi-offer8740543088.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"प्रिय उपयोगकर्ता, आपके ICICI Bank खाते से रु 1000 डेबिट हुए हैं। यदि यह आपने नहीं किया है तो तुरंत खाता सुरक्षित करें। कृपया आज ही कार्रवाई करें, अन्यथा आपका खाता बंद हो जाएगा। नीचे दिए गए लिंक से ऐप इंस्टॉल करें। icici-verifiy-kyc.xyz ICICI_Verify.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Myntra: Exclusive 70% discount for you only! Shop now: http://myntra-fashion263.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Your OTP for a transaction of INR 50000 is 6628. Do not share this OTP with anyone including bank officials.,1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Adani Electricity: Your bill of INR December for 2964 is generated. Due date: 2025-09-19.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
TATA Power: Bill for March is INR 1673. Due: 2025-09-16. Pay via UPI: 7275749142@ok7396102863,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Jio: Main balance INR 4GB/day. Data balance 872GB. Active plans: 161,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.,1,en,public_dataset,{},sms_spam,1_en
Airtel: Your plan will renew in 2 days. Current plan: 4GB/day at INR 797. Data balance: 373GB,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
K come to nordstrom when you're done,0,en,public_dataset,{},sms_spam,0_en
ਹੁਣੇ ਹੀ ਮੈਨੂੰ ਚਾਹੁੰਦੇ ਹੋ :-),0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
میں تمہارا پیغام نہیں سمجھتا,0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
First has she gained more than &lt;#&gt; kg since she took in. Second has she done the blood sugar tests. If she has and its ok and her blood pressure is within normal limits then no worries,0,en,public_dataset,{},sms_spam,0_en
Axis Bank: INR 4875 spent on your Card XX14095 at 19986 on Nagi. Available limit: INR 1040.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Hey, the party is at Yash at Raichur PM. Don't be late!",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
No..its ful of song lyrics..,0,en,public_dataset,{},sms_spam,0_en
Chameli: Doctor appointment confirmed for Sagar at 10,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Electricity bill refund of INR 678 approved! Claim now: http://refund-powerGuwahati.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"ਸਤਿਕਾਰਯੋਗ ਗਾਹਕ, ਤੁਹਾਡੀ SBI KYC ਦੀ ਮਿਆਦ ਖਤਮ ਹੋ ਗਈ ਹੈ ਅਤੇ ਮੁੜ ਪੁਸ਼ਟੀ ਕਰਨ ਦੀ ਲੋੜ ਹੈ। ਕਿਰਪਾ ਕਰਕੇ ਤੁਰੰਤ ਕਾਰਵਾਈ ਕਰੋ, ਨਹੀਂ ਤਾਂ ਤੁਹਾਡਾ ਕੁਨੈਕਸ਼ਨ ਕੱਟ ਦਿੱਤਾ ਜਾਵੇਗਾ। ਹੇਠਾਂ ਦਿੱਤੇ ਲਿੰਕ ਤੋਂ ਐਪ ਇੰਸਟਾਲ ਕਰੋ। sbi-secure-update.in SBI_Secure.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
BSNL: Bill of INR 4GB/day due on 625. Pay to avoid service disruption.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Nope i'm not drivin... I neva develop da photos lei...,0,en,public_dataset,{},sms_spam,0_en
Jio: Main balance INR 3GB/day. Data balance 743GB. Active plans: 453,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Jio: You won 1 year free subscription! Call 686 to claim.,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
INR 2918 debited from HDFC Bank A/C XX29017 on 22962. Avl Bal INR Raj. -HDFC Bank,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",0,en,public_dataset,{},sms_spam,0_en
PMO India: You are selected for ₹112 grant. Call 543,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Yes. Last practice,0,en,public_dataset,{},sms_spam,0_en
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale555.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Please don't text me anymore. I have nothing else to say.,0,en,public_dataset,{},sms_spam,0_en
Send me your resume:-),0,en,public_dataset,{},sms_spam,0_en
Passport Seva: Your appointment is confirmed for 14595 at July,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Your OTP for a transaction of INR 2000 is 4043. Do not share this OTP with anyone including bank officials.,1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"Hi Bhavani, are we meeting today at Kirari Suleman Nagar?",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"அன்புள்ள வாடிக்கையாளர், Income Tax Department: You are eligible for a refund of Rs 5000. தயவுசெய்து உடனடியாக நடவடிக்கை எடுக்கவும், இல்லையெனில் உங்கள் கணக்கு முடக்கப்படும். கீழே உள்ள இணைப்பிலிருந்து ஆப்பை நிறுவவும். incometax-refund.xyz TaxRefund_IT.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"तुम्ही मला वाचू शकत नाही, माझे प्रेम?",0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
FREE 10GB data for Airtel users! Claim now: http://free-data519.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Aadhaar Card blocked! Verify immediately: http://aadhaar-verify241.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"Myntra: Your return for order 388376 has been processed. Refund INR Nadig, Jha and Randhawa initiated.",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Nothin comes to my mind. Ü help me buy hanger lor. Ur laptop not heavy?,0,en,public_dataset,{},sms_spam,0_en
"ਕੀ ਵਾਰ Liao, ਜੋ ਕਿ ਹਮੇਸ਼ਾ ਪ੍ਰਾਪਤ ਕੀਤਾ ਗਿਆ ਹੈ.",0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
والده هو جون، ثم جون هو ____ والده هو.إذا كنت تريد أن يكون لديك &lt؛#&gt؛ IQ.,0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
Your Amazon order #514540 has been delivered. Rate your experience: https://amazon.in,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill295.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
"Dear User, Netflix: Your membership has expired. Please act today itself or your service will be suspended permanently. Please check the attached file for full details and open it to proceed. [Forwarded] Netflix_Update.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!",1,en,public_dataset,{},sms_spam,1_en
BSES: Your electricity bill for January is INR 796. Due date: 2025-09-28. Pay online: https://bsesdelhi.com,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Single women in 8501686485 waiting to meet you! Call Dindigul,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
PMO India: You are selected for ₹305 grant. Call 789,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
K.k.how is your business now?,0,en,public_dataset,{},sms_spam,0_en
I'm in school now n i'll be in da lab doing some stuff give me a call when ü r done.,0,en,public_dataset,{},sms_spam,0_en
Manya: Can you send me the notes for yesterday's class?,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
UPPCL: Electricity bill for October is INR 4000. Pay by 2025-09-22 to avoid disconnection.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Airtel: Your plan will renew in 2 days. Current plan: 5GB/day at INR 408. Data balance: 368GB,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Flipkart: Your order 153120 is out for delivery. Track: https://flipkart.com/track/Bobal Inc,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Your meter will be removed today due to non-payment. Call 471 immediately.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Zehaan: Doctor appointment confirmed for Maheshtala at 10,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Flipkart: Your order 301177 is out for delivery. Track: https://flipkart.com/track/Ramakrishnan-Chada,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
PMO India: You are selected for ₹298 grant. Call 561,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Amazon: You won iPhone 15! Claim now: http://amazon-gift987.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Its not the same here. Still looking for a job. How much do Ta's earn there.,0,en,public_dataset,{},sms_spam,0_en
Your SBI account XX4498 has been debited with INR 4519. Avl bal: INR 52446. -State Bank of India,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
URGENT: Your SBI Bank account will be suspended. Verify now: http://bank-secure865.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Jio: Main balance INR 3GB/day. Data balance 290GB. Active plans: 463,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Badhai ho! Aapne Rs 25000 ka prize jeeta HAI. Abhi claim kare e5nbu.xyz/claim par warna offer khatam ho jayega.,1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
BSES: Your electricity bill for November is INR 4234. Due date: 2025-09-23. Pay online: https://bsesdelhi.com,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt; or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",0,en,public_dataset,{},sms_spam,0_en
"Alert! Tera BOB account se ₹1,000 debit hua hai. Agar tune nahi kiya to report kar: is.gd/k8mPq2",1,hi_latn,shortened_url_urgency,"{""sender"": ""VM-HDFC"", ""language"": ""hi_latn""}",synthetic_spam,1_hi_latn
"Omw back to tampa from west palm, you hear what happened?",0,en,public_dataset,{},sms_spam,0_en
"প্রিয় গ্রাহক, আপনার Bank of Baroda কেওয়াইসি মেয়াদ শেষ হয়ে গেছে এবং পুনরায় যাচাই করা প্রয়োজন। অনুগ্রহ করে অবিলম্বে ব্যবস্থা নিন, নতুবা আপনার সংযোগ বিচ্ছিন্ন করা হবে। অনুগ্রহ করে সংযুক্ত ফাইলটি দেখুন এবং এগিয়ে যেতে এটি খুলুন। [ফরওয়ার্ড করা হয়েছে] BOB_Update.apk 14 MB . APK",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Vi: Your recharge of INR 1GB/day for 447 is successful. Balance: INR 343,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
आयकर विभाग: आपके PAN में संदिग्ध गतिविधि। वेरीफाई करें: is.gd/k8mPq2,1,hi,govt_impersonation,"{""sender"": ""VM-AXIS"", ""language"": ""hi""}",synthetic_spam,1_hi
Income Tax: You have pending refund of INR 285. Claim now: http://tax-refund437.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Going to take your babe out ?,0,en,public_dataset,{},sms_spam,0_en
Flipkart: Your order 670074 is out for delivery. Track: https://flipkart.com/track/Lad-Thaman,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,0,en,public_dataset,{},sms_spam,0_en
Vi: Your recharge of INR 2GB/day for 449 is successful. Balance: INR 184,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Hey, the party is at Edhitha at Coimbatore PM. Don't be late!",0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Namaste Customer, Congratulations! HR Recruitment Cell se Rs 5000 ka pre-approved offer mila hai. Kripya turant action le, warna legal action hoga. Niche diye link se app install kare. job-portal-apply.tk Job_Portal.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Mom: Please bring Nakul from the market,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Mom: Please bring Qasim from the market,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Flipkart Big Billion Days! Get 90% OFF on all products: http://flipkart-sale423.com,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Jio: Main balance INR 3GB/day. Data balance 932GB. Active plans: 129,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Nvm it's ok...,0,en,public_dataset,{},sms_spam,0_en
Wat would u like 4 ur birthday?,0,en,public_dataset,{},sms_spam,0_en
Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where's my boytoy now ? Does he miss me ?,0,en,public_dataset,{},sms_spam,0_en
URGENT: Your electricity connection will be disconnected in 2 hours. Pay now: http://quick-bill765.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
Flipkart: Your order 745873 is out for delivery. Track: https://flipkart.com/track/Date Inc,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
EPFO: Pension contribution of INR 3070 received for December. Total balance: INR 126056,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Income Tax Dept: Your refund of INR 12570 has been processed. Will be credited in 3-5 days.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Your PNB account XX3891 has balance of INR 16057 as on 40662.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Congratulations! You have won a cash prize OF Rs 2000. Claim now at bit.ly/3xK9pL before it expires.,1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.,0,en,public_dataset,{},sms_spam,0_en
Passport Seva: Your appointment is confirmed for 17947 at August,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
"Dear Vehicle Owner, You have received a cashback of Rs 1000 from PhonePe Rewards. Kindly respond before midnight, otherwise you will lose this offer. Scan the QR code attached to this message to complete verification instantly.",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
Thx. All will be well in a few months,0,en,public_dataset,{},sms_spam,0_en
UPPCL: Electricity bill for August is INR 3738. Pay by 2025-09-13 to avoid disconnection.,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Airtel: Your plan will renew in 2 days. Current plan: 1GB/day at INR 951. Data balance: 181GB,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Come aftr &lt;DECIMAL&gt; ..now i m cleaning the house,0,en,public_dataset,{},sms_spam,0_en
"Your WhatsApp account will be suspended due to unusual login activity. कृपया आजच कारवाई करा, अन्यथा तुमचे कनेक्शन तोडले जाईल. खालील लिंकवरून अॅप इंस्टॉल करा. whatsapp-verify-acc.xyz WhatsApp_Verify.apk",1,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,1_unknown
لقد حصلت على عشرة شرائح ، جاي غير متعاطف,0,unknown,raw_dataset,{},synthetic_fake_app_dataset_v2.csv,0_unknown
Jio: Main balance INR 2GB/day. Data balance 865GB. Active plans: 381,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
PMO India: You are selected for ₹667 grant. Call 281,0,en,public_dataset,{},CloveAI/india-spam-sms,0_en
Income Tax: You have pending refund of INR 339. Claim now: http://tax-refund830.in,1,en,public_dataset,{},CloveAI/india-spam-sms,1_en
